repeat_family	meth_CpG	meth_CHG	meth_CHH	unmeth_CpG	unmeth_CHG	unmeth_CHH	within_meth_C	outside_meth_C	odds_ratio_meth_C	fisher_p_meth_C	within_meth_CpG	outside_meth_CpG	odds_ratio_meth_CpG	fisher_p_meth_CpG	within_meth_CHG	outside_meth_CHG	odds_ratio_meth_CHG	fisher_p_meth_CHG	within_meth_CHH	outside_meth_CHH	odds_ratio_meth_CHH	fisher_p_meth_CHH
DNA	10661	1591	5600	713891	611778	3428602	0.01433355627478484	0.9856664437252152	1.134043756611504	6.572285239029227e-60	0.013353424218284208	0.9866465757817158	1.2022645633414484	3.3337252921881867e-74	0.01197906862929639	0.9880209313707036	1.4526513710954054	3.378539756926596e-44	0.0178183923991829	0.9821816076008171	1.2383785745055484	5.2686409931786915e-53
LINE	58187	6330	22295	5437043	7306509	39049666	0.06970225674023199	0.930297743259768	0.4682948228105402	0.0	0.07288206500227964	0.9271179349977203	0.8486142977126291	0.0	0.04766027933591838	0.9523397206640816	0.45620196705108446	0.0	0.07093947473924692	0.9290605252607531	0.38798426174950706	0.0
LTR	7496	3858	11410	691349	722301	2298970	0.018277452108402537	0.9817225478915974	1.8644665629925394	0.0	0.009389106832403942	0.9906108931675961	0.8697193040838551	2.2494551782032737e-34	0.029047923803787224	0.9709520761962128	3.031391946120695	0.0	0.036304974513335156	0.9636950254866649	3.85370200987214	0.0
Low_complexity	3370	438	1379	122173	146449	1032904	0.0041646961907522385	0.9958353038092478	1.2024262534089671	9.94101307946856e-38	0.004221089917983096	0.9957789100820169	2.2208582572611184	0.0	0.0032978202763242104	0.9967021797236758	1.6665634614221683	7.667423079524479e-23	0.004387779128298789	0.9956122208717012	1.0088144256408964	0.7448017043543969
RC	797	443	1817	20902	22672	83238	0.002454497060946519	0.9975455029390535	7.283600798791016	0.0	0.0009982815028583166	0.9990017184971417	3.0649255260779023	7.302881779949976e-154	0.0033354666265105596	0.9966645333734895	10.906680493368478	1.5229084493736354e-285	0.0057814319623777375	0.9942185680376222	16.584007762044582	0.0
SINE	135	11	26	5581	5207	20014	0.00013810058700778583	0.9998618994129922	1.683698546228589	3.4497001038928055e-10	0.00016909410650674123	0.9998309058934932	1.94318723413869	4.5009022159750585e-12	8.282197040996876e-05	0.99991717802959	1.1756320629195198	0.513040886573507	8.272825042477774e-05	0.9999172717495752	0.9815876945045855	1.0
Satellite	1908	1236	2938	65876	85160	510554	0.004883300989426473	0.9951166990105735	2.7804051874495195	0.0	0.0023898633719619425	0.9976101366280381	2.3297064718020377	4.189045382278927e-226	0.00930617776606558	0.9906938222339344	8.143359764318847	0.0	0.009348292297999886	0.9906517077020001	4.379703581944684	0.0
Simple_repeat	69297	23327	24618	1561824	2749867	15320548	0.09413481989515596	0.9058651801048441	1.88373460621868	0.0	0.0867978836933159	0.9132021163066841	3.807719744355333	0.0	0.17563528215939464	0.8243647178406054	5.513437830959987	0.0	0.07833092572912226	0.9216690742708777	1.232339438782864	7.060520242863701e-205
Unknown	63507	17442	55186	2411214	2758944	12277841	0.10930420588549374	0.8906957941145063	2.518384490558319	0.0	0.07954562534758233	0.9204543746524176	2.212060586426026	0.0	0.13132552799006136	0.8686744720099386	3.8988418151015125	0.0	0.17559389338237633	0.8244061066176237	3.906614968934957	0.0
rRNA	10	6	13	709	702	1896	2.3284401297824353e-05	0.9999767155987022	2.643994467019801	4.68316962721488e-06	1.252548937086972e-05	0.9999874745106291	1.1329523892694977	0.6114816980753047	4.517562022361932e-05	0.9999548243797763	4.756533658355072	0.0019620596747739914	4.136412521238887e-05	0.9999586358747876	5.180955273703078	2.5616911776498336e-06
snRNA	125	24	25	2610	1698	7534	0.00013970640778694613	0.9998602935922131	4.430590631195269	9.006647832887487e-56	0.0001565686171358715	0.9998434313828641	3.8474863600419975	2.6238843503582514e-34	0.00018070248089447727	0.9998192975191055	7.866888675695459	4.206894318154632e-14	7.954639463920937e-05	0.9999204536053607	2.5074107806668637	4.559838034154983e-05
sum_repeats	215493	54706	125307	11033172	14411287	74031767	0.31755587654128686	0.6824441234587132	1.291214867028918	0.0	0.26991552809968283	0.7300844719003171	1.779199032586726	0.0	0.4118962466588864	0.5881037533411135	2.891643381947597	0.0	0.39870880292221633	0.6012911970777837	1.4638888221689907	0.0
not_repeats	582879	78109	188975	53097022	59499541	163438825																	
